,hash,verdict,first_seen
12886,576db8b92125f8f7ca2b779249bd5177eb094765d176d94a2d78e873fe2aeac7,1,2018-04-17
12887,480ded520c997edaf844db85c78b1bbb910c2c444e5d63980681ab0198de7b76,1,2019-04-09
12888,2d1c0c7ecd93cb5d24b9a52b01c378109ba5a706d7cb6b0e6c3cbac40a5c3fba,1,2018-07-12
12889,046d8054b4070f5a96e601d1f909bf1eeae51ffbcdb7fbfcdb405999b9aeafba,1,2019-08-18
12890,e8aeab54eacda1538c15b575a9e56c4fc123714d0a9885d5033b91bdf35a341a,1,2019-11-24
12891,860424c1ec7c5ca93d8c3bbe42d7d3fe783fbc07d017d1b55cec150a9ad79ae4,1,2019-08-10
12892,aa4af3f5e4be4a0f4b795b92a61d34752af5d968898aeb24e13660a547e45aeb,1,2018-05-07
12893,8b001134d4351f5c76987b32b7577842042a1e44f5723db29b17a05ac80685f0,1,2019-05-10
12894,0001dcb7233c85770732d138fcfe529f611b609de36e719542c1ec5dedbb508d,1,2018-09-30
12895,275cef2067214173646bfd6365939dbf346657dc22abc18da104ee42e44a7f2e,1,2019-02-26
12896,e9501ce72aacaf9ca986e5204bd9b551c61fce5e8027e0f4f544a56589882bbc,1,2018-09-23
12897,32de8ac4fb29c7e28ffc7468aba8a96ab686a70591aa6d3bf6e74de80b568c06,1,2019-01-12
12898,b9d26b76b17fdbce1848e3c42a44e6b728aefeb34d2ba17a9e857edd5e1b1ef5,1,2018-11-29
12899,3dc0a7fe24e008397b9a31c2108e4cd29c9eceadea4bcd81c0cecc320368c2d8,1,2018-05-04
12900,fa3f11bed1700a98c26cca555768320bcf4dd577c2ffce65f6ec2e373f317231,1,2018-12-31
12901,0eab6e05a524ebabbc2db23277ce54631836575be3fdc83a8b1587c5936801f5,1,2019-02-04
12902,fdad4522816ae1f1854b33bb757c9d0af341e4181c20bbc49b43cece05fdce93,1,2019-10-25
12903,886a9839baf6eede6bff7dea952c2b53c785428b405e62b58918ea4472428c8a,1,2019-12-07
12904,dec252cb5ed4f23ecec32d6a4c33c525d6bbd81992809306d2862bfb04b943db,1,2018-04-27
12905,d0f2d4a0990bf4f0538f64df1792be78bf41c52d170f91e47ca3d9daff7ab2f1,1,2018-06-29
12906,da4d945dd96adc3ad416655b5c2e543830cb9b791013f04381726acb0d0ff246,1,2019-07-04
12907,34186fb1f1e44ce18820a17122ff22e2ae133b059458451bbb4d9b3c82771383,1,2019-06-30
12908,69002dbb9bd8b72f041f5ece4633050498d4817db205a218930ca040f05d3c07,1,2018-05-30
12909,4331558fa393ca2ecb00a89db3451994f7e15139f28ccb52242b803f393ea600,1,2018-06-03
12910,a1b60e303f1a494b26180daba6c05a6b1143b8d21fd632299ef37cce3e7a1570,1,2019-12-04
12911,919d6ca807b784e6664d0fc08ef9a98bff55b956f42389af8facd290fe5b709e,1,2019-09-01
12912,eb8ed2b13efe057b1d58f3e71011ce9f61f11c6bbfe994fc8059951732a32d81,1,2018-02-24
12913,96c3b785b9bea8844459ece696e1e278eda68f5af6ea97c4f9bcf71c362eaf75,1,2018-02-26
12914,4945a23872be7ca1849e84caed03ce7d25f9a3ab96886279337df03922cb7335,1,2018-01-13
12915,474d5d8978f3c633a6afc671a7f3dddb6944446dbc6d2fc2bcdedfeca113f1ac,1,2019-11-04
12916,5e8dbd3140e642bfb011c2f087ea5a4deb80d6b705f7d57e20e542a89d5e006d,1,2018-02-04
12917,b92a07f31e193f08aed11c789f77c44584bd8f8baa0c0e1c2bfa5b5fd026d103,1,2019-07-28
12918,89ac013c94b1ca8074093f29740f3d3c5217acbb136d82c70b85d7aa53e05063,1,2019-10-13
12919,308a375a2fe12dacb7e46be641c38bf171fb67afaaf3e7e9b3a4e542446c2a25,1,2018-06-17
12920,1b75bb98ce370dafeb8c61630eb07012bd6328959ea10f725eebc66499595301,1,2018-09-29
12921,497c5d41d97e69fca368b0a74ae42b420f853614b5433d677b8cc9122d568a94,1,2018-04-29
12922,2dc8035b81c316d165c73dbd25d5d4562aa4f97e8b18412cf6a52eff6a1ff61f,1,2018-06-27
12923,60c865cc2cbbb9a663d43474937ce67f4cec7590432f9887cecdbf9d8fd1fc2b,1,2018-07-21
12924,985825a4f8a5a87adade2ac820bc898f2088ff8991e4c99c3de88f86a900408f,1,2019-07-12
12925,58a9883062f9c887abcb06bbb1b25d74be113a58e6edaf74913dbddaf84c0c3c,1,2018-04-25
12926,2c74af9fbaac2f0b421e8bec4c76452fa05e857049a0c65c1aac61c0669cdfa7,1,2018-10-22
12927,1afb74cc89200380b48121638c530b1935c84fec2ba467ef69b104cf08d6a8a6,1,2019-04-28
12928,288a9e7300664c94be422d13a8d8db8cfe8e441b6371bfa8486bcb3b32e1b77c,1,2019-10-22
12929,e3d9b7b1381e4810cee3ec5fd73be974a2b94289fabac0400f2b5f709461b06b,1,2019-07-25
12930,5810d6797aabe336046259f2cbe487d28f7735e94952e1de8ae016c6a6b5d7b1,1,2018-11-20
12931,91df8f7022729af58aa839cbe443aaf198843dac344efe081d3e89b11630a9a6,1,2019-12-29
12932,63782ee8ec4c3fbbea416c32727c40f5f5d8d33e2c9c36ec1bdfe50ed84b9d4b,1,2018-01-11
12933,81c01d35278016ccb15b245b998cfd55c7cce832795b76bd4a9f43ebd0ba00b3,1,2019-12-16
12934,a6452524f3eca43df8972be29ed58d38e24b97ffd1b2a5c230c65d4e4a039a8b,1,2018-06-10
12935,9264d181757d1a1c5ffd52452a143145b5cfb52214d9cacc2eadb0da093afaac,1,2018-03-28
12936,50f888b1a82a2a81c9557e9a8ff3237ade19aa53439c431ec3b06bfea1fa0795,1,2019-01-07
12937,ee94658f4d68c28317593e026d2c42daf1d09b3df01b8127c86712dfcc946ce2,1,2019-02-23
12938,126f7b5572013272096417eb7eec874e32c42d79f31c30ab4fc65c0e85e554f1,1,2018-09-20
12939,132f55dfe90c33aa5178a6855b65acd4e6cf6294f795b6a042b97e4d6d683db3,1,2018-07-23
12940,e7f6d1d9660286c6d60f870fddc3bf7ac465f892c2caccecca174d5061ab8406,1,2018-06-11
12941,52a366ff65a3755b39ccc4a4309db7d1a32976524097e823437846ba1dd4e256,1,2019-01-31
12942,70a6d0c39322bc14282fb3b8b31920f8a3c9d27eaedccd566ad4c7afee1ed8fa,1,2018-06-21
12943,278b624ea7b2cd7665c9ba0ed9687aba7e13b43496c4fe057047e389b122710f,1,2019-11-01
12944,861fc3c895c80ae675c195e1fb71199430f623a21606af9397eec682cbd694dd,1,2019-03-20
12945,f558636683f596f0e74d8e4e74d6f36facb85a3ec5704cda088b7e50e3be28e3,1,2019-02-09
12946,ad40d062625a406ecea54da92c93782e777e560f081328d72b481ac9ab84effd,1,2018-01-04
12947,edbe91023d06470b74faa743f6219cd99d013e35d4c1635659458729fe6e2899,1,2018-09-26
12948,e0b619d065e3ff7bd2d3d16ee9765de552a5063f8db93a2f8a7f6345a8af81cd,1,2018-06-12
12949,782f3ed1dcae031662718f923ff1097fbabe1b5f84e011899252fdf5c1b283ef,1,2018-04-09
12950,36882cdee2ce4c986849b9f0cf8856ff9b7b23ce0b09680f35d4438a32b798b2,1,2019-07-07
12951,4f846f2895b0a3b664b9aa6568d45d6eaebba5def79d9e792cdc90b9abc62168,1,2019-03-09
12952,4b1b3c60e9faa286e0f67afede3c6f7ea8bf8505122ab71442b3150a8ee19bfb,1,2018-07-08
12953,c90419ef52931216fea6076bd8634eb416520aa09fa57c9de9b98bb69fddc331,1,2018-11-12
12954,410efd32e627463f4df5ae2a14d55c4a7a8166ba445e7ee46791177a1c3adb61,1,2018-07-21
12955,80ff95d92f5e16e5b8ed7e943dc20d5f86321920625d581467b9c62281a0ea60,1,2018-02-06
12956,296d6949ab3fe15a0a854149e93181ad1855a9d5958f74f872e9aaefbe327b5d,1,2019-02-19
12957,e081de123479ed3db4989f852d85a1609d6e472e53949b41a5b71c905ba15627,1,2019-02-18
12958,9f71658e2590740a7eef1b13f9e0411d225f6c1e22304f1ae5ebaff86b28d539,1,2018-05-23
12959,1a70af3ffe9086cd2c18f4799a461b1d06995545dfeb632566406939a3d6fb67,1,2019-12-13
12960,82df32bcb7c7aca7c79d075c69bedd0c6d708871aeb97aa532044323276fd1d1,1,2018-03-09
12961,6c2b3316a7a9aa820906832d57ae614d8da7500e141405547cf84a5e5824e9c8,1,2019-03-19
12962,bd7c15600dbb3cb1099f7a4738035a00f2fb4b0f65018d4e0b6344f6b7896388,1,2018-02-20
12963,cce39a31b61d0df0df974c1cffa2a8d2b9445d38ff06e93d027b948891eef658,1,2019-11-18
12964,c710f4817e3a1305ba51da5c6f17d72ca2e9c1a3f494d1c3f5748ccfbfcfbc56,1,2018-03-10
12965,cfe3c29da1102a0b022117491547ae3b6082d33a855b815e88bfa3c199433309,1,2019-06-13
12966,e512351007cc62de7b4b36f5d65526a5d43dc80f849c5f8bbddb872474c71bf8,1,2018-11-26
12967,764d6395cdbae2af8164abaa3218b612bd144c03eb2ea472d4dffa25188c096f,1,2019-03-11
12968,a3a426f3f003c78b95bd0cc3a27c91e44fc3eb07e71487954270ec1028e34d60,1,2018-03-20
12969,d9f5dd922fec7656dce24b407958126484bdfbb20d696991753e441ad8cb0d8a,1,2018-01-29
12970,c6d08957028fea613a6b72f568611b70537bad8c922f92fbbee00c45b05f7032,1,2019-03-10
12971,f544a803ef1204e4d694f687add019b278f667d02b1094f2fe362c4a442239a7,1,2019-06-25
12972,cce8bcc07ac87f62cd552ce52d6f542ba9379bf6b047741736d3955ef0032924,1,2019-02-07
12973,543cd45cecf0c9f3627c81e8d65a253694a15c22dbccfea5f1b9dcb046df7e6b,1,2019-02-19
12974,4a5bf169faab0f17355fee28a95b86a1613ffa5b73e83fdf966ce793cc9b65fa,1,2019-03-25
12975,2b2b00b13513449aebedc03cf0c440be3aa234e7e2effc6abb648ea54afd53ef,1,2018-11-08
12976,6f76cf323ad9424f228e39942bfd9b0e6d44e25f9329f8554f11e5fdad938612,1,2019-03-08
12977,1bf02a6a266a382fe9d383fbe9f1f0fee68d094986223e3e43b225a6a757a7d7,1,2019-03-22
12978,f08f0b4fbf0e22340b438c3f0769219da2c1ae0c119318a4dd9eb1847f89a516,1,2019-06-27
12979,9fc13aef5e92bcd60469796de3e14e2f60422a1c7aecfaef246c0651352579aa,1,2018-02-18
12980,bcc02ede874226bc0c583e821fdba460cf68cab98619bd0444037ba0614bc4df,1,2018-09-17
12981,4c3803b0eb66e434fcc4756c7a8514ceeaf5b6688ae7f986c751a249376fa865,1,2019-05-03
12982,74b3d2684a823041886b793bc687b2398d86cd449c797d185f6539a447d9e9bc,1,2018-10-17
12983,7befdb893b2f18d6bade75d1b340dec18923b42646d828bafbb6da425709e84b,1,2019-08-23
12984,6f573336b84e4d609cd18656d424203c7ad92210c87521b50a9f98e6362350f0,1,2019-04-05
12985,0ea7ef564ec732e1d3e56f81778f211b4edb7faa574ff460da3b67bce883dd42,1,2019-04-23
12986,69fe026cdeb5f06be5fce167a6be2d712948b83ebc2aca5e3858325720efc4da,1,2018-03-28
12987,dff46506df67345e0c8ea4a3495ca147f431312d69fc8bce2d1c7854bfaf6e9c,1,2018-09-14
12988,6b00555568d545a09ccc5d41314a7caba271b3c0db94be80cb956b811e87b9ec,1,2018-05-16
12989,aa8c64149bcd1d6d77ea98fe22b86b386eba76c040f7ec204825e68572a3f507,1,2019-11-09
12990,83f510755dd141aac09c93a172ffdac446fc741c1531873b04f7ef09093de83e,1,2018-02-08
12991,43037f72be71f4156a3ad35c135967c4c2f499892ecedb71b8abbf1cbdfa01cb,1,2019-02-17
12992,18f8682172f549846e248d724965104de118c487b3631aa72dad536c16cab4b2,1,2019-02-05
12993,3d1b0615b486dcb00d47de36d3211da8938950e8a590829d1a69ded1e861e5a4,1,2019-09-02
12994,5a8d490c3078c4f09a16f5d0979f556af30e9205c39b4443459f8b4126affd0c,1,2018-08-30
12995,241fa0a7296a13fa0fe4b93c326594ce1e457fd431798b4b1f81b88b6906a7e2,1,2018-04-13
12996,3e50bbad13ccc54ddb82151fadc85f039a42b54b182771f78397dd811948a17f,1,2018-04-25
12997,bbbdf4f920e1e0decddc6166d0ad3eee8428eecd557d11c6385f334b1af10ca4,1,2019-11-29
12998,6612f2377deaf3400e8e2e16169c4be3114d2f45f2705ea85338c1e4a3d27e57,1,2019-04-26
12999,3c7291dbd7a61654fcbb04d9f791b58bb0019a42cb303b5e65540e2bf28ae749,1,2019-08-02
13000,a1905da75b6c86430a5db1a863019279876be2cccc4963b86c040b404a3ce728,1,2018-05-14
13001,8987162aa7ea3e25188c3f399e63cc4cc4eb22fb3d10e2e5ceb215d695c6dd99,1,2019-09-15
13002,d85b82d4b7faf98ab692bf1c9290a9c1fabe41ac0547c4ecbc42eff33837ade9,1,2019-09-21
13003,b8b2ca5eefb67ef6df6f8d342537c5068a31f2fa4b1e0fe6dc5df6e7614b4962,1,2019-12-02
13004,5104db8aa93cc24071270dd4de3f0dfec3a9ecab155ea5e2256667d2b7c70647,1,2019-03-06
13005,576150b8ac1020b6a0113f1140d0a1936abf8735201c1fb7438464eb5bb62b02,1,2019-12-13
13006,1a7fe6bd0a70e5d3b20fa6a3445348897989f01e9d65c3b9bfe60bc5f3e61a8a,1,2019-05-02
13007,04845bd51cd488d16c84d0d1010c107b28115695767e3029d2b1ab1fb32e932c,1,2018-04-02
13008,5df158597c356917fe7f176bbe6eee82501064a14b13b8a1bc6c161888f36994,1,2019-03-21
13009,2334ec440dca5b65aa4bcf564ea5a76881b08b922266c6773ccd88aa2a15bde8,1,2019-11-15
13010,c9d66b581696ae464ffb8ab77f8ecd2af708c16452a76fc5f8e84bfa89731499,1,2019-07-20
13011,82e157df32353f39486a393ab33aa825ab4c4f9ee8802d2b068dfba6bf8a3af5,1,2018-09-15
13012,5d8cb02a7e75714a454d589de3f1395896e5077366a81173bd7cba792a72a52e,1,2018-08-18
13013,584528b0283ca33080d0a258f1a2c76d7c5800abcc4d95dbf16953c7f819c455,1,2018-05-29
13014,192f39dcf21c3bc2dbc400989b8b5a58a6c897fee979181946e95acd04842bbe,1,2019-05-03
13015,bbf99062f2334eb1e02fe3830a8c55039720f1ecb333b92d67ecce16a6d37b5f,1,2019-05-13
13016,61225cfdee752eb041e0b81790471ae75816134e0995635833294892a485b3d7,1,2018-06-09
13017,542c04d7c03ab870b4f1f3d3fdbfdda8e2dea8767d4fc36f793a4351c4c8b779,1,2019-09-30
13018,91d8755badee6a11c311c731547d584672ff5b1eb740cb99c81047dbaff47ba8,1,2018-07-16
13019,0c152342c80a8adc0eb38e0dd83ba595ea497335265263295ee586fd2219f6f8,1,2019-10-23
13020,bab8136dbe0d74c5ec75fb2778dcd6a02ba0296019bf8e99633e0bce3c48d76f,1,2018-04-28
13021,d5550b6013a46157ee937977438b145180556694f41322f8f07f047969e5fb4b,1,2019-02-01
13022,d789a218075e2c6cdf7db84e685bc18c3b387fa24314175260aa87879d9cdd98,1,2018-07-12
13023,8338ed3eaa638cc0a45cc24260a841a683f44651edd8a79b0b4654bdc5678461,1,2019-01-18
13024,4c28ba838a7e77ad0bcef3d91f5cb7b1210590de5ead28f223093380360bcced,1,2019-01-30
13025,c70873216054c4d148471f0ab0acea12051432a6c1059d2ebd1bab28a5d92b4f,1,2019-09-22
13026,5a689ab785f70caaaa2abe34dc1c051fe07f9b1f99d3bc264d95dd6753bc27c6,1,2018-07-08
13027,dd3a1ea014aca0d43110758c43c2f9af38d82791123aa0a321692af0b7607bac,1,2018-02-19
13028,de1a138248ac62d79713f4ef9be9582c9faca75c654047479236a83cb7d204c5,1,2018-09-20
13029,a9f215e0fc0ba2ffa5999aa247f43f0e69d37ff2a8ddb3220fa0fcb7e0bcdfde,1,2018-06-03
13030,8aa51452fb6e7f71aa352a3180628743fb71fc3a07f9d27a21d64dc0325a3d40,1,2018-10-25
13031,aef254f72a1b1aee9ee76a07d0708dc01ba30368439fb5a1964e772683285554,1,2018-09-11
13032,4bab7f5e6955aa03019ce732720b68f1b433703775886c5b9f13b1e62ed59a7d,1,2018-08-23
13033,d98a003aab0b20f3d11b132b76498c0c71b97e401facce5eb8da0f91eef93e0c,1,2018-06-04
13034,10e1e930a52b3020bfbb100ee28c1f23ede12f93d7a18f05b862b11eac705cd4,1,2019-10-24
13035,9440bd7a19b5442aa6b294744dd4712da0a8542104bee9544aecf9c30b25397d,1,2019-08-14
13036,92bbac16d45b5aa407b35b8746adf2c3a6a7a652c350f41ab8d0e008f6d227b9,1,2018-07-26
13037,b73caa263e33e59afd504faa64b0ddfc0e42957f3c54079095aab05808e23d95,1,2019-08-02
13038,e43f7fb4f2c17a7796f524fadfe8b951e1961288a518d73ce2a722ab4aa37279,1,2019-08-04
13039,21bc0b03bb318d9e9a180f0a81e30c24dd8c1f7bbba08051900534cc4ea9a66c,1,2019-10-06
13040,aed6bb4969e259da157cf152e28c69c5f10ac9017307456238209f879b483096,1,2019-10-07
13041,bfde820222537dd7aa11da9537d0e8086dc9f4251890fae8c87d51730c7f260d,1,2018-05-01
13042,1ba6284bd4d23fe05b1ed713d7bb11f7936b4158aae1e16a18065b6737bd52ee,1,2018-09-23
13043,d379e51ff6937f9d125f53d08683bdacd74f009fcc9b3675c3b0f4f6a4e01e22,1,2018-12-06
13044,8276abb6435860b737f9487d2acdeca1771b124be592951337e9c107d565c6c6,1,2018-06-19
13045,3885d05031b1ebf725d28d3bd8e2c8eab5a6712d53a5e0a58eb1ecb1149df011,1,2018-03-06
13046,cb565ab5ba9d7dc386494e85e86b8db0b157eaa6068029fca25eb8e3065c5e07,1,2019-04-10
13047,29be06318be93f735019293d1e79c9af1f71238017df493f8a5989423ee7df87,1,2019-10-22
13048,ec22eeb0de6062a81565d5914da82cd65f59fc9a15284580a2d26cc9c8af6854,1,2018-07-27
13049,0d06a6264432ee56dda8a4ff849b66f87f734f4c185e0d5fb5c38a2f5a6e679f,1,2018-04-19
13050,55ab40cfeb369ba4846ff08d56b6430f06e47089add044504f69c10a4194a7ed,1,2018-11-21
13051,241feef1abd1aa052c7b37cdfb5035c7208699acb564f7f79ad9723c22acc6a0,1,2019-04-08
13052,67759a8f605edfbebec297f33f4beb19b0819f1d0acdaba4088717169cd43cc5,1,2018-12-16
13053,89aec6669fef401c3c2aef211c76f69e20306de7f147dbae341a8edea861718d,1,2018-09-02
13054,0b8978214c8d166ea55f9cb9b369f1ffdabe6e2cb781bf3479c1f4e6dae16421,1,2019-08-08
13055,cc12cc553986f503fcc7dbf2449ae31a884221a413acfebf036323896d24c433,1,2019-05-22
13056,a0bdfb954d820a078b6901eb09d81f4e13a3556e4abfc2a47a7c83aeb3784a34,1,2018-04-17
13057,654c3d97f608fa9b04d002441f89a53d753dd665fee92b63b1df3f26ca6e58f8,1,2019-01-19
13058,6501fb470cd3290c050fd90ffc79514173657541aa0b2b62df1b54907fee4707,1,2019-02-03
13059,5f82d9ce60403023b1ef640bf242dc339804d62601b77ee25eff772710fab331,1,2018-12-17
13060,13038ac85bfaa353a1e04d473c302874d15c59389b4e0789bbfcab4ace05d73b,1,2018-02-06
13061,2dfe1d8003cf3d6fff99d693235ebc38809653571bc4e6f98415b17f021605de,1,2019-05-09
13062,f90a384a1e64ce3aeaa5153e483c1d78dbcc135786f52e941deb62ace1bc0bd4,1,2019-06-20
13063,264fabbd6ce2d116169511fb06d52a42ea97c6694558b6e8f097b0a5cf1d8acb,1,2018-02-10
13064,e09268b74eb0e505099b2ab81647ac9f17b97165b0670fa01f0c93a08b6df8cc,1,2018-07-12
13065,ed1ff3b275b4cd7b9b65a6182c3c7803ef5dd516229b7db7f2e3320791e922db,1,2019-06-09
13066,e9e967451c8c1918d9f42a8ee1ae3f0f77d43cee755dbcd92ec33bf1e7fb877e,1,2019-05-14
13067,754beb44e69f54949fa779daebfcd9023cf5aad4168857bac8b89121db77e2a8,1,2018-08-16
13068,b274e20b20b50c2494060cf86336e70fac0d2d8bfaa23afcd259d454e6ea4842,1,2019-07-02
13069,68cc429ddd1937c79af2ec649a15472ac317b465101e590761a07dd049d21bcc,1,2019-12-17
13070,00431e61eb52f6085143b2b1900dfa711336d858b532c0aaa69485238e010a21,1,2018-03-15
13071,c914286f2823e1eb444c301ac17f2cc41c0c05cfa77326a7f61546828daa0218,1,2019-07-31
13072,b2037b9237c503f546e23f9bfb0a5592e543f40382d9869adc057103e8115629,1,2019-03-19
13073,28b08ce459216d4ee35e9825311d65eaf10897fe334a311be29f8eaac00a161d,1,2018-08-06
13074,f3facdbb4313e6f1673ff5845a93978a53327646aaa5de046a882331aa30910a,1,2018-07-20
13075,4441d997d7ec9ab2bdc2c3d9e8156aa4944879e2fb233b58894311109da7303c,1,2019-08-18
13076,9464bfb028ef9abce29426b3aa1bb01f49426bbca706899ef39807f6da5d65b7,1,2019-08-30
13077,3427d575a74bb69fa629d79c578a749d8e70d17b150c7b4c0125fe029ac71b24,1,2019-09-01
13078,e8492c265c0dbd5e40df55852bb362731d75cd78ec2870b21dce76e093905f0c,1,2018-01-02
13079,9715e3bc77768554bb25a0e20fc7dfce7fe7e74fb9b2289e46608b5b81a9ba56,1,2019-11-07
13080,c74a93230b430638cde150a6590ab6dbab2cfdbb1142f494fcf1d74beec3e331,1,2019-10-11
13081,c909df2175ccbf3e8ddac69202bc07f0967e9f0f39eb1414d7b20b3d03ac3be1,1,2018-07-30
13082,455511c8393a5363fc6477e435b99f2912bc0c6a793b0db5412ee8a3689b6ced,1,2019-10-14
13083,4b5ff02027a96d9aca077defb751e34b45f6c51d2ab506ac3bc223624f67d336,1,2018-07-12
13084,07630b75dc9647801c683a7d379af8a03a4ef8ae708a6e839b3bbca3a38e7f22,1,2018-12-16
13085,28336d8bcf231117f202c5ad7c4879df7887021bb47e1f367672008af01da507,1,2018-03-08
13086,3b83787ca04972adc8427b820b83c649b5bd55496bfe6107cf5d299ec4723294,1,2018-01-08
13087,5da2c69746220e4bce71bc845bffa803de7e87e8e55f9c2a121bc4a7d1544194,1,2019-07-19
13088,f23e473e88e506175dca157783a52dbffd03bf292a0a46399cdb8d53a0161b1a,1,2019-10-09
13089,0e5196584e5566b608965fa5ea917e11a76e02f0d8501bee539db4039001936c,1,2019-02-25
13090,3f7b932cbf28f42e4db8e4be9a606a4f27508a148abcbde962dd482f919316f3,1,2018-11-14
13091,890f415c3cada4ecd32615b4777edb0bab54aff2a9076dc613669503bc5013bc,1,2018-11-30
13092,622f9792dfbe1c8526d701eb57fc8fc6d1e0562ec763e9848ca33304b5841cad,1,2019-02-20
13093,ee80081c53c8ab847f4132d4086fdf40931ec75c54ea82c3cefedf34d957d15b,1,2019-04-09
13094,ba4301b37dde026dd60ce1f20d5f375ab28e51f7b92e9f63e96f9337ea136aa4,1,2019-11-14
13095,5c3bf47284daf6e01ad12e7ffede8910499672d1cd7561703ab5d04a3a5ae697,1,2019-05-31
13096,bd4bcebf57e375aad31122ce72b4b6ac325f58dbc443c1bd963920898b360902,1,2018-09-15
13097,12ab5a0b4c091ceb3ca4fb353f3a160ff3e0e620ce6fddc2bfb3e58e1016bd21,1,2019-07-27
13098,340d6131b7d41b06d14310b07769c65464dc91901307dbcb3cfb3d5599e96964,1,2018-02-28
13099,d16e5f30c576af6e10bcd25fc339223b42bf785e3e0dda8e6662c3ec6a15f76e,1,2018-11-04
13100,81a844f282a8fe710aa61cf3c6de458d26f1c2d85cda179c7069cfeaffac4924,1,2018-07-18
13101,1ef2428b12cafc7db21c436ec71ff3fa2699c67d036f8c990b2083c599ecc172,1,2019-04-08
13102,dd4da2dc5d561023a384093f1ff2909ed6e7a6b0092cfc5bc19ba7087cfca02c,1,2018-07-12
13103,cae27514a1bf89c43f3d4930c11709b03a32574e7a3e8c7db09eedfc249abc92,1,2019-08-16
13104,5ba224b3b937c297b76b19ab74156325ebf0ce791e6cefaa3ee3de7ed64f8def,1,2019-11-30
13105,bc57d4c76374297e1e9bd7f3291bf796453fc5210cc02b8220284f77861116c2,1,2019-08-30
13106,6c6ec329481f56ac9a970e15dcf188d218db2d4b61a0362796ff8af183c9793d,1,2018-10-18
13107,44fc97c1ca31182946e99719466af7cded26b9eea58b5caa278b752e80b2581a,1,2018-03-15
13108,7f67f971a9e760bade255d6a9f1da7f2e701211a41fbf1cb0df767b99fa50d54,1,2018-11-13
13109,5c7737bba57097c9156b10ed334fa93468408845146dd37bccbce6bf34de8ae1,1,2018-02-24
13110,a75760a9b5c47dc9dfc93af25394cd140d590268faa4ffcc1c114c8681fce3d1,1,2018-09-24
13111,1ecae0d9b64093493a084b3a88daad3449dc8cdbf23b4120faca7827ea85193b,1,2018-06-28
13112,2a35c7eccc7ef86ad39b30ac60070b57d2cc24873164378500065967c834c929,1,2019-11-13
13113,7eb09fc9d76989389c1966be1daa6e0744a487b268eec04b91527c36ed4c208f,1,2019-10-23
13114,13c62c7b31762e06ce86dcc133ded84aa6071d5063c1806c75f110f8a3c381f7,1,2018-12-08
13115,2c5b1b3c0d316aab2f0b3258b14d91237cda68d8faafc00eeed1df8d1502c5b1,1,2019-09-14
13116,989dc20e01eb69878da25953406e756cd4383e1c4ad5771df397a5a34162abf4,1,2019-01-12
13117,9a343ab682efb802f6023b9b88da4ee7e2a4d8c77bf8ca60870fa281c7c6b6f9,1,2018-08-28
13118,b4fe19b89c64e02a7dbbce02357e59a658c044a8ccf0a343797602888985900f,1,2019-10-26
13119,96d8becd0e46a012b2ba59399f3a97908a23a8f2569a5f0ccb7c1187942f14c2,1,2019-10-24
13120,30823156330591bbc39e85849310072d31522c6117b2758298ce924359955a28,1,2018-10-28
13121,2f1250498fc2286d9f8e6e294065ee8601bdc6933e1e84f4c652f9255c3d0cf5,1,2018-10-03
13122,888e72d1e99f188a11f6a4e3c1f82db738974ebc0e1a459219dee299955c39fd,1,2019-03-31
13123,663729cfacb2bc8fe41f505a50b942bac04f4c9328da7c7f3e3b859a0038e89d,1,2018-06-10
13124,ede7d546dbc97561d290689453e79f811fa405c0fb6bd1bb929db8e8eddca1bb,1,2018-08-07
13125,0d9fd890d54ebeddb10896dde2ce5fc7405d6c910cf943071f7cba162b1ef18c,1,2018-03-10
13126,f9ae36fddd8e79676c0e73003929be6600270780d728dd92323c8fbc07ad7b83,1,2019-04-13
13127,557a26e2f4e471b252d2c2ab3083af777fe2618b7fa68b0fbef7e48a4af4227b,1,2018-01-29
13128,2fbc9f2d60a4e9dd13341efbb3a73cd9abc95bae0ee9c546925bccf0b3226fb4,1,2018-06-29
13129,a963cf6a64b61071e8f28572b4e89e36d99b31bab3c371d779b433aa6be6f3a3,1,2018-05-10
13130,923eab6510d923dac76ac487917e885cc018a2e66143c27955257d8803b838a4,1,2018-09-11
13131,44a2afdf471e8a15aeffdacd384edde1c4e5f15659428d2920b50b2dd26868c6,1,2019-04-23
13132,9c54fe8d750dabc9ca24ad2e6e6f6cc89319fc4f28a50d0fee87598ff12eed57,1,2018-07-30
13133,ae49f631d35030e4bcb88b26e9b9bdd2a720d53a1af045308350faa2483789c5,1,2018-06-26
13134,99a67d24a34f8c55a173f50d99813fc21f2b28293e6174ac707eb964603100e7,1,2019-02-19
13135,b64375a4b9ccca021b23eebd717231270cf52d239dd067ba319a23e63450b5b8,1,2018-09-20
13136,b40c8f6c033c449fa30bf07c3b225690f9d422038a58fdd085e46bdd5951290f,1,2019-12-08
13137,2a5f691db7d59238cb7b103a4925c18d5b1c24896a94fd22ee59f640980b11bd,1,2019-02-01
13138,225f60de6598519ac0a3aa4a3b24d39d386f1cbd1a3c21dc76d5bde43ab2a8ff,1,2018-06-27
13139,9c15c7bfd1d2d71fec49ab05a80851a26cbedd8256ad44b545ea9a240b3f8504,1,2018-07-11
13140,3b3637c2b87c830a7d095598e0ff40d7803a419156e87fdfbe0e84ac89e4552c,1,2019-03-01
